t   p   q   AA   aa   Aa
698        0.3012        0.6988        488        2476        2036
699        0.2946        0.7054        423        2477        2100
700        0.2919        0.7081        438        2519        2043
701        0.288        0.712        421        2541        2038
702        0.2963        0.7037        428        2465        2107
703        0.3006        0.6994        463        2457        2080
704        0.3065        0.6935        479        2414        2107
705        0.3006        0.6994        453        2447        2100
706        0.3106        0.6894        477        2371        2152
707        0.2879        0.7121        416        2537        2047
708        0.2832        0.7168        407        2575        2018
709        0.2845        0.7155        417        2572        2011
710        0.2742        0.7258        394        2652        1954
711        0.2767        0.7233        383        2616        2001
712        0.2813        0.7187        378        2565        2057
713        0.2705        0.7295        356        2651        1993
714        0.2635        0.7365        348        2713        1939
715        0.2691        0.7309        364        2673        1963
716        0.262        0.738        377        2757        1866
717        0.2662        0.7338        340        2678        1982
718        0.2637        0.7363        357        2720        1923
719        0.2747        0.7253        369        2622        2009
720        0.2829        0.7171        408        2579        2013
721        0.2737        0.7263        368        2631        2001
722        0.281        0.719        387        2577        2036
723        0.2936        0.7064        445        2509        2046
724        0.3062        0.6938        447        2385        2168
725        0.3039        0.6961        441        2402        2157
726        0.2945        0.7055        453        2508        2039
727        0.3037        0.6963        458        2421        2121
728        0.2965        0.7035        447        2482        2071
729        0.3021        0.6979        445        2424        2131
730        0.3062        0.6938        470        2408        2122
731        0.3122        0.6878        493        2371        2136
732        0.3076        0.6924        462        2386        2152
733        0.2928        0.7072        443        2515        2042
734        0.2973        0.7027        442        2469        2089
735        0.2979        0.7021        439        2460        2101
736        0.2985        0.7015        438        2453        2109
737        0.2857        0.7143        385        2528        2087
738        0.2841        0.7159        380        2539        2081
739        0.2956        0.7044        417        2461        2122
740        0.2929        0.7071        415        2486        2099
741        0.2934        0.7066        426        2492        2082
742        0.2933        0.7067        445        2512        2043
743        0.295        0.705        442        2492        2066
744        0.2879        0.7121        402        2523        2075
745        0.2832        0.7168        404        2572        2024
746        0.2772        0.7228        361        2589        2050
747        0.2758        0.7242        382        2624        1994
748        0.2663        0.7337        351        2688        1961
749        0.273        0.727        363        2633        2004
750        0.2742        0.7258        347        2605        2048
751        0.2888        0.7112        423        2535        2042
752        0.2927        0.7073        428        2501        2071
753        0.2876        0.7124        412        2536        2052
754        0.2918        0.7082        412        2494        2094
755        0.2939        0.7061        455        2516        2029
756        0.3039        0.6961        447        2408        2145
757        0.3003        0.6997        465        2462        2073
758        0.2906        0.7094        420        2514        2066
759        0.2875        0.7125        445        2570        1985
760        0.2866        0.7134        404        2538        2058
761        0.304        0.696        449        2409        2142
762        0.2936        0.7064        421        2485        2094
763        0.3025        0.6975        469        2444        2087
764        0.3275        0.6725        544        2269        2187
765        0.329        0.671        528        2238        2234
766        0.3437        0.6563        610        2173        2217
767        0.3396        0.6604        573        2177        2250
768        0.3456        0.6544        589        2133        2278
769        0.339        0.661        587        2197        2216
770        0.3345        0.6655        550        2205        2245
771        0.322        0.678        510        2290        2200
772        0.331        0.669        554        2244        2202
773        0.3414        0.6586        620        2206        2174
774        0.3384        0.6616        588        2204        2208
775        0.3396        0.6604        590        2194        2216
776        0.3483        0.6517        598        2115        2287
777        0.3507        0.6493        633        2126        2241
778        0.3406        0.6594        582        2176        2242
779        0.3378        0.6622        581        2203        2216
780        0.3456        0.6544        580        2124        2296
781        0.3529        0.6471        611        2082        2307
782        0.3608        0.6392        661        2053        2286
783        0.3619        0.6381        628        2009        2363
784        0.3699        0.6301        699        2000        2301
785        0.3678        0.6322        647        1969        2384
786        0.3635        0.6365        655        2020        2325
787        0.3711        0.6289        675        1964        2361
788        0.3582        0.6418        646        2064        2290
789        0.3421        0.6579        579        2158        2263
790        0.3464        0.6536        615        2151        2234
791        0.3399        0.6601        603        2204        2193
792        0.3363        0.6637        576        2213        2211
793        0.3356        0.6644        539        2183        2278
794        0.3595        0.6405        656        2061        2283
795        0.3609        0.6391        639        2030        2331
796        0.3713        0.6287        706        1993        2301
797        0.3694        0.6306        688        1994        2318
798        0.3867        0.6133        728        1861        2411
799        0.3821        0.6179        726        1905        2369
800        0.3739        0.6261        714        1975        2311
801        0.3811        0.6189        730        1919        2351
802        0.3831        0.6169        720        1889        2391
803        0.3788        0.6212        716        1928        2356
804        0.3965        0.6035        754        1789        2457
805        0.3987        0.6013        794        1807        2399
806        0.3974        0.6026        771        1797        2432
807        0.3959        0.6041        781        1822        2397
808        0.4084        0.5916        826        1742        2432
809        0.4091        0.5909        832        1741        2427
810        0.4161        0.5839        854        1693        2453
811        0.4143        0.5857        853        1710        2437
812        0.3996        0.6004        815        1819        2366
813        0.3839        0.6161        738        1899        2363
814        0.374        0.626        684        1944        2372
815        0.3779        0.6221        705        1926        2369
816        0.3705        0.6295        710        2005        2285
817        0.3728        0.6272        700        1972        2328
818        0.3784        0.6216        708        1924        2368
819        0.3812        0.6188        737        1925        2338
820        0.3621        0.6379        657        2036        2307
821        0.3614        0.6386        660        2046        2294
822        0.3667        0.6333        666        1999        2335
823        0.3725        0.6275        686        1961        2353
824        0.3888        0.6112        766        1878        2356
825        0.3995        0.6005        793        1798        2409
826        0.3749        0.6251        717        1968        2315
827        0.3679        0.6321        676        1997        2327
828        0.3668        0.6332        686        2018        2296
829        0.364        0.636        654        2014        2332
830        0.3712        0.6288        683        1971        2346
831        0.3728        0.6272        703        1975        2322
832        0.3683        0.6317        668        1985        2347
833        0.3619        0.6381        635        2016        2349
834        0.3673        0.6327        682        2009        2309
835        0.3645        0.6355        657        2012        2331
836        0.3639        0.6361        671        2032        2297
837        0.3694        0.6306        696        2002        2302
838        0.3728        0.6272        672        1944        2384
839        0.363        0.637        665        2035        2300
840        0.3766        0.6234        695        1929        2376
841        0.376        0.624        725        1965        2310
842        0.3707        0.6293        698        1991        2311
843        0.3735        0.6265        686        1951        2363
844        0.3849        0.6151        737        1888        2375
845        0.3872        0.6128        744        1872        2384
846        0.394        0.606        795        1855        2350
847        0.4022        0.5978        779        1757        2464
848        0.4018        0.5982        793        1775        2432
849        0.4025        0.5975        824        1799        2377
850        0.4079        0.5921        848        1769        2383
851        0.4098        0.5902        855        1757        2388
852        0.3911        0.6089        763        1852        2385
853        0.3811        0.6189        749        1938        2313
854        0.3756        0.6244        681        1925        2394
855        0.3829        0.6171        743        1914        2343
856        0.383        0.617        718        1888        2394
857        0.3794        0.6206        708        1914        2378
858        0.382        0.618        725        1905        2370
859        0.3884        0.6116        756        1872        2372
860        0.3819        0.6181        712        1893        2395
861        0.3914        0.6086        773        1859        2368
862        0.3831        0.6169        733        1902        2365
863        0.3951        0.6049        777        1826        2397
864        0.4118        0.5882        833        1715        2452
865        0.4037        0.5963        822        1785        2393
866        0.407        0.593        808        1738        2454
867        0.4121        0.5879        822        1701        2477
868        0.4129        0.5871        851        1722        2427
869        0.4085        0.5915        855        1770        2375
870        0.3988        0.6012        807        1819        2374
871        0.4123        0.5877        824        1701        2475
872        0.4015        0.5985        818        1803        2379
873        0.3989        0.6011        783        1794        2423
874        0.4148        0.5852        840        1692        2468
875        0.4239        0.5761        908        1669        2423
876        0.4311        0.5689        887        1576        2537
877        0.4229        0.5771        920        1691        2389
878        0.4278        0.5722        975        1697        2328
879        0.4352        0.5648        925        1573        2502
880        0.438        0.562        955        1575        2470
881        0.4224        0.5776        903        1679        2418
882        0.4133        0.5867        852        1719        2429
883        0.4073        0.5927        846        1773        2381
884        0.4079        0.5921        816        1737        2447
885        0.4121        0.5879        862        1741        2397
886        0.4267        0.5733        881        1614        2505
887        0.4333        0.5667        941        1608        2451
888        0.4403        0.5597        977        1574        2449
889        0.4362        0.5638        952        1590        2458
890        0.4315        0.5685        921        1606        2473
891        0.4394        0.5606        974        1580        2446
892        0.4431        0.5569        979        1548        2473
893        0.4524        0.5476        1007        1483        2510
894        0.4518        0.5482        1026        1508        2466
895        0.4612        0.5388        1082        1470        2448
896        0.4557        0.5443        1045        1488        2467
897        0.4632        0.5368        1054        1422        2524
898        0.4575        0.5425        1064        1489        2447
899        0.4719        0.5281        1127        1408        2465
900        0.4692        0.5308        1081        1389        2530
901        0.463        0.537        1070        1440        2490
902        0.4722        0.5278        1099        1377        2524
903        0.4739        0.5261        1125        1386        2489
904        0.4746        0.5254        1148        1402        2450
905        0.4731        0.5269        1133        1402        2465
906        0.4667        0.5333        1074        1407        2519
907        0.4881        0.5119        1210        1329        2461
908        0.4943        0.5057        1226        1283        2491
909        0.481        0.519        1154        1344        2502
910        0.4855        0.5145        1170        1315        2515
911        0.4848        0.5152        1160        1312        2528
912        0.4875        0.5125        1207        1332        2461
913        0.4948        0.5052        1218        1270        2512
914        0.5082        0.4918        1300        1218        2482
915        0.4988        0.5012        1304        1316        2380
916        0.5171        0.4829        1317        1146        2537
917        0.5248        0.4752        1384        1136        2480
918        0.5276        0.4724        1368        1092        2540
919        0.5305        0.4695        1382        1077        2541
920        0.5365        0.4635        1454        1089        2457
921        0.5369        0.4631        1445        1076        2479
922        0.5369        0.4631        1441        1072        2487
923        0.537        0.463        1427        1057        2516
924        0.541        0.459        1448        1038        2514
925        0.5399        0.4601        1440        1041        2519
926        0.5513        0.4487        1526        1013        2461
927        0.5544        0.4456        1537        993        2470
928        0.5599        0.4401        1560        961        2479
929        0.5748        0.4252        1647        899        2454
930        0.5815        0.4185        1668        853        2479
931        0.5829        0.4171        1717        888        2395
932        0.5652        0.4348        1576        924        2500
933        0.5608        0.4392        1579        971        2450
934        0.5603        0.4397        1575        972        2453
935        0.5498        0.4502        1523        1025        2452
936        0.5523        0.4477        1529        1006        2465
937        0.5524        0.4476        1522        998        2480
938        0.5542        0.4458        1510        968        2522
939        0.5546        0.4454        1547        1001        2452
940        0.5607        0.4393        1571        964        2465
941        0.5554        0.4446        1515        961        2524
942        0.5328        0.4672        1428        1100        2472
943        0.5266        0.4734        1382        1116        2502
944        0.5112        0.4888        1301        1189        2510
945        0.5204        0.4796        1337        1133        2530
946        0.5281        0.4719        1387        1106        2507
947        0.5167        0.4833        1367        1200        2433
948        0.5089        0.4911        1298        1209        2493
949        0.5189        0.4811        1347        1158        2495
950        0.5386        0.4614        1480        1094        2426
951        0.5337        0.4663        1446        1109        2445
952        0.5255        0.4745        1380        1125        2495
953        0.522        0.478        1353        1133        2514
954        0.5124        0.4876        1295        1171        2534
955        0.529        0.471        1391        1101        2508
956        0.5346        0.4654        1439        1093        2468
957        0.5341        0.4659        1413        1072        2515
958        0.5409        0.4591        1472        1063        2465
959        0.5394        0.4606        1451        1057        2492
960        0.549        0.451        1556        1066        2378
961        0.5428        0.4572        1484        1056        2460
962        0.5552        0.4448        1531        979        2490
963        0.5587        0.4413        1556        969        2475
964        0.576        0.424        1664        904        2432
965        0.5685        0.4315        1606        921        2473
966        0.5599        0.4401        1548        949        2503
967        0.555        0.445        1538        988        2474
968        0.5557        0.4443        1535        978        2487
969        0.5632        0.4368        1556        924        2520
970        0.5719        0.4281        1650        931        2419
971        0.5718        0.4282        1646        928        2426
972        0.572        0.428        1643        923        2434
973        0.5764        0.4236        1663        899        2438
974        0.5795        0.4205        1682        887        2431
975        0.566        0.434        1589        929        2482
976        0.5668        0.4332        1591        923        2486
977        0.5671        0.4329        1588        917        2495
978        0.5619        0.4381        1578        959        2463
979        0.5578        0.4422        1569        991        2440
980        0.5616        0.4384        1548        932        2520
981        0.5669        0.4331        1602        933        2465
982        0.5582        0.4418        1558        976        2466
983        0.5433        0.4567        1466        1033        2501
984        0.5588        0.4412        1563        975        2462
985        0.5614        0.4386        1569        955        2476
986        0.5578        0.4422        1537        959        2504
987        0.5654        0.4346        1601        947        2452
988        0.5722        0.4278        1640        918        2442
989        0.5642        0.4358        1603        961        2436
990        0.5509        0.4491        1552        1043        2405
991        0.5666        0.4334        1594        928        2478
992        0.5796        0.4204        1674        878        2448
993        0.5805        0.4195        1697        892        2411
994        0.5854        0.4146        1722        868        2410
995        0.593        0.407        1770        840        2390
996        0.5961        0.4039        1756        795        2449
997        0.5872        0.4128        1721        849        2430
998        0.5697        0.4303        1623        926        2451
999        0.5729        0.4271        1636        907        2457
